@relation	Income94
@attribute	att1	real
@attribute	att2	real
@attribute	att3	real
@attribute	att4	real
@attribute	att5	real
@attribute	class	{0,1}
@data
-0.7997353330392589,0.679949427967065,0.4906830081965846,77.41731943140296,0.7617647058823529,0
0.9995588883987648,0.7022167206897468,0.43511990650615257,31.620940472087092,0.7226277372262774,0
-0.9995588883987648,0.6885904222797661,0.398113189451896,85.35867964129737,0.680672268907563,0
-0.9995588883987648,0.5345632773938949,0.025610717122600192,146.13556511612316,0.4167650531286895,0
0.9995588883987648,0.6703272341067144,0.4530385978267754,44.793486715790515,0.707808564231738,0
0.7997353330392589,0.7301902775262566,0.41248398434620115,61.969444573569874,0.7341513292433538,0
-0.7997353330392589,0.6820515728319134,0.27730493260066724,105.3477186413562,0.7183908045977011,0
-0.599911777679753,0.6818500046671707,0.33625132349864006,99.39091277267566,0.7266187050359713,0
-0.7997353330392589,0.5913418764337722,0.147048212443942,119.66422766415637,0.46782178217821785,0
0.599911777679753,0.6819046844279879,0.37909801093230105,94.2531173040089,0.7266187050359713,0
-0.9995588883987648,0.5953909337716675,0.09043487517966359,93.57095630056934,0.5683453237410072,0
-0.9995588883987648,0.37152602217041836,0.08636621862204524,130.09715558074703,0.15414258188824662,0
-0.9995588883987648,0.5253429202212956,1.1268302407503579E-5,147.74452795426816,0.36018411967779057,0
-0.599911777679753,0.6742103117960396,0.35026757028191785,98.18848135714657,0.692524682651622,0
0.9995588883987648,0.6681770987147605,0.35758122568257555,41.76344423965772,0.7095709570957096,0
0.599911777679753,0.6943439316110582,0.22406086672153186,53.936185168929626,0.6848484848484848,0
0.599911777679753,0.6667856058915319,0.3170419331347831,65.79639125561111,0.6956521739130435,0
0.9995588883987648,0.6794997521758903,0.532086183534836,14.129881251458421,0.7894736842105263,0
0.599911777679753,0.6713238446469421,0.2958906150270556,87.2535096789688,0.7005163511187608,0
0.7997353330392589,0.27392971956100287,0.37158160974989707,30.65987007709829,0.06053268765133172,0
0.9995588883987648,0.5813454739525116,0.25965922521475704,57.39529198329468,0.5533980582524272,0
0.7997353330392589,0.35702905059964407,0.36172977254649225,22.66044068168647,0.1724137931034483,0
