@relation	Leaves6
@attribute	att1	real
@attribute	att2	real
@attribute	att3	real
@attribute	att4	real
@attribute	att5	real
@attribute	class	{0,1}
@data
0.5999097880018043,0.5425739871772819,0.3490818943401892,27.699542658898437,0.5958005249343832,0
0.5999097880018043,0.4943904739156491,0.35138514141685484,36.771896463090876,0.47619047619047616,0
-0.7997293640054127,0.5569154848975337,0.35478576480134477,15.020374826801438,0.5746606334841629,0
0.5999097880018043,0.5713916404412954,0.4485054164644479,25.669348504848486,0.6113744075829384,0
0.5999097880018043,0.5181743492842771,0.3174021997237296,21.501083117954742,0.5095541401273885,0
-0.7997293640054127,0.464604028262386,0.2771378901785345,3.513553815517905,0.37777777777777777,0
0.5999097880018043,0.5153234140806418,0.4092162908078248,29.479260886132728,0.5875,0
-0.9995489400090212,0.5226225412296222,0.2307499115722347,11.157765394736023,0.48091603053435117,0
-0.5999097880018043,0.531261585303966,0.37601055331907307,26.253670138545775,0.5485564304461942,0
-0.5999097880018043,0.557289482546612,0.45817502577747665,3.6046657905194657,0.6,0
-0.5999097880018043,0.5497371765986212,0.3705906471581928,6.37759264127572,0.5142857142857142,0
0.7997293640054127,0.6032856032856033,0.7793868260660215,0.8159968873470034,0.7142857142857143,0
-0.9995489400090212,0.5011954616572363,0.3105309206177853,13.679081028146662,0.5027624309392266,0
-0.5999097880018043,0.5355937177638362,0.4564560066205767,3.6350862572313276,0.5483870967741935,0
-0.9995489400090212,0.5357607897284227,0.37441830649285696,13.750775049437056,0.5497382198952879,0
-0.7997293640054127,0.4784604189268674,0.35257130886716714,5.070890312484416,0.42424242424242425,0
-0.7997293640054127,0.543986527971026,0.4515293128306973,4.787288477179992,0.4857142857142857,0
-0.5999097880018043,0.6906249999999999,0.3166201629681697,0.0,0.5,0
-0.7997293640054127,0.4700622195718632,0.4853298872001864,2.3673520804623855,0.35294117647058826,0
-0.5999097880018043,0.5750970359740586,0.5540811241143905,2.4292218005831936,0.5925925925925926,0
-0.7997293640054127,0.47418185637127713,0.3269139333748949,18.71238538814906,0.4517374517374517,0
-0.7997293640054127,0.5047687137293771,0.4335538672786678,7.150397201610189,0.6170212765957447,0
0.5999097880018043,0.6652458652458653,0.4666666666679835,0.0,0.625,0
-0.7997293640054127,0.6190751903267546,0.420434167628694,2.650774155291599,0.4925373134328358,0
-0.7997293640054127,0.399336175520386,0.563352482724871,1.7718095962652023,0.40540540540540543,0
-0.7997293640054127,0.4466271491808741,0.279023286506341,5.744159754022034,0.44086021505376344,0
0.5999097880018043,0.5860101437024514,0.8213110032193863,0.28909373702841956,0.5294117647058824,0
0.9995489400090212,0.4538715369597722,0.6665619264925392,1.6777378902420124,0.5652173913043478,0
0.9995489400090212,0.4071428571428571,0.7411938355835227,0.892007202856658,0.5,0
0.7997293640054127,0.743975468975469,0.6185185185185185,0.0,0.5714285714285714,0
-0.9996240601503759,0.3401927437641723,0.7537221790142469,0.38956566374149043,0.29411764705882354,0
-0.9995489400090212,0.4063725490196079,0.12265675610934376,0.0,0.3333333333333333,0
-0.5999097880018043,0.4455555555555555,0.3402362322595902,0.0,0.6,0
-0.7997293640054127,0.4667575757575758,0.4949067067127321,1.32340230469249,0.3333333333333333,0
-0.9995489400090212,0.4869664187412742,0.22970703834953163,5.718435186741394,0.4647887323943662,0
0.5999097880018043,0.5498931623931624,0.581474287288352,1.6273334442640852,0.42857142857142855,0
-0.7997293640054127,0.4391691641691643,0.5467559259925916,1.2006964756794003,0.47368421052631576,0
0.7997293640054127,0.4601503759398497,0.7185058525318226,0.6208771428286898,0.6,0
0.9995489400090212,0.6298340548340546,0.6606497611108781,0.8750217607490783,0.6551724137931034,0
-0.9995489400090212,0.27777777777777773,0.0,0.0,0.3333333333333333,0
0.9995489400090212,0.7857142857142857,0.19999999999999998,0.0,0.6,0
-0.5999097880018043,0.5366751290859835,0.3488078617819799,5.121097416661077,0.5151515151515151,0
0.5999097880018043,0.5476190476190477,0.5000000000000001,0.0,0.5,0
-0.5999097880018043,0.34313725490196073,0.4131153614566336,1.261100664089117,0.2727272727272727,0
-0.5999097880018043,0.47784722396850543,0.6512284130688777,1.3381805962281834,0.4444444444444444,0
0.5999097880018043,0.41148459383753494,0.47986587843906847,0.0,0.2727272727272727,0
0.9995489400090212,0.6148422088000093,0.6644509654559612,0.5546373115964075,0.6190476190476191,0
-0.7997293640054127,0.49094973844715845,0.4668296375293676,1.3866777586714534,0.38461538461538464,0
-0.5999097880018043,0.38605394605394605,0.44383511230885864,0.0,0.5294117647058824,0
-0.5999097880018043,0.5747474747474749,0.5036216358435048,0.0,0.6,0
0.5713825330325492,0.6260233918128655,0.7515140649668505,0.9839504184238586,0.6,0
-0.5999097880018043,0.65,0.16666666666666666,0.0,0.6666666666666666,0
0.5999097880018043,0.5570629767058338,0.504487484513699,0.24170495369021802,0.6,0
0.5999097880018043,0.6703634085213032,0.43826278714482214,0.0,0.5714285714285714,0
0.7997293640054127,0.6614583333333334,0.3333333333333333,0.0,0.3333333333333333,0
-0.7997293640054127,0.5999999999999999,0.1703649138427054,0.0,0.6666666666666666,0
-0.5999097880018043,0.65625,0.45185185185185195,0.0,1.0,0
-0.7997293640054127,0.7022222222222221,0.19999999999999998,0.0,1.0,0
0.7997293640054127,0.6276785714285713,0.9031491177175941,0.07527684502210802,0.5384615384615384,0
-0.9995489400090212,0.34444444444444444,0.13333333333333333,0.0,0.3333333333333333,0
-0.9995489400090212,0.3920634920634921,0.7166575003854031,0.1785727677999465,0.4,0
